code	lc	product_name_ca	product_name_de	product_name_en	product_name_es	product_name_fi	product_name_fr	product_name_it	product_name_nl	product_name_pt	product_name_sv	product_name_tr	generic_name_ca	generic_name_de	generic_name_en	generic_name_es	generic_name_fr	generic_name_nl	generic_name_pt	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_es	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_ca	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fi	ingredients_text_fr	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	ingredients_text_ro	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	lactose_value	lactose_unit	lactose_prepared_value	lactose_prepared_unit	vitamin-c_value	vitamin-c_unit	potassium_value	potassium_unit	phosphorus_value	phosphorus_unit	zinc_value	zinc_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_4_material	packaging_5_material	nutriscore_score_producer	nutriscore_grade_producer	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
00586407400120001525	es				Finísimo de jamón serrano																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham			España	en:spain			0																									100g	100g					229	kcal			11	g			3.9	g			0.5	g			0	g					32	g			6	g			2.4	g					229	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	15	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
00585607403220001182	es				Finísimo jamón cocido																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams			España	en:spain			0																									100g	100g					109	kcal			1	g			1	g			2.5	g			0.6	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00584406509520002280	es				Dados de jamón curado																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams			España	en:spain			0																									100g	100g					260	kcal			13.5	g			5	g			0.5	g			0	g					34	g			5.1	g			2.04	g					260	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	17	unknown		1		-5	-15	1	0									App - yuka, Apps
00569705009020001370	es				Panceta curada															21 g				bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams			España	en:spain			0																									100g	100g					473	kcal			43	g			18	g			0.5	g			0	g					21	g			3.9000000953674	g			1.56000003814696	g					473	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	e	25	unknown		1		-5	-15	1	0									App - yuka, Apps
8435115051166	es				Paleta de cebo ibérico																			Juan Luna	juan-luna	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, fr:Jambons ibériques, Jamón ibérico de cebo, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,fr:jambons-iberiques,fr:jambons-iberiques-de-cebo,en:raw-cured-ham	Sin gluten, Sin lactosa	en:no-gluten,en:no-lactose	España	en:spain			0																									100g	100g					364	kcal			28	g			8.5	g			0	g			0	g					28	g			4.7	g			1.88	g					364	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	e	22	e	-14	1	28812	-5	-15	1	0									App - yuka, Apps, App - El CoCo
8435115053764	es				Jamón serrano																			Juan Luna	juan-luna	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham	Punto Verde	en:green-dot	España	en:spain			0																									100g	100g					214	kcal			9.5	g			3.4	g			0.5	g			0	g					32	g			5	g			2	g					214	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	15	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
00588205607720001001	es				Finisimo jamon cocido menos sal																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams			España	en:spain			0																									100g	100g					104	kcal			3.2999999523163	g			1.2000000476837	g			2	g			0.60000002384186	g					16.5	g			1.5	g			0.6	g					104	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	3	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00584507002820001017	es				jamon cocido																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams			España	en:spain			0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.60000002384186	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00597405707520001512	es				Virutas de jamón serrano																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham			España	en:spain			0																									100g	100g					229	kcal			11	g			3.9	g			0.5	g			0	g					32	g			5	g			2	g					229	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	15	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
00598008000120003329	es				Finisimo de jamon																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams			España	en:spain			0																									100g	100g					278	kcal			20	g			7	g			0.5	g			0	g					24	g			4.5	g			1.8	g					278	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	e	19	unknown		1		-5	-15	1	0									App - yuka, Apps
00569000300120002567	es				Jamón serrano																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham			España	en:spain			0																									100g	100g																																																																															en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	unknown		e	-6	1	28845	3	-15	1	0									App - yuka, Apps
00585608003620001158	es				Finisimo jamon cocido															18 g				Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams			España	en:spain			0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g			0	g			0	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	a	-4	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00704408100420001191	es				Finísimo jamón cocido al horno																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams			España	en:spain			0																									100g	100g					132	kcal			6	g			2.5	g			1.5	g			0.6	g					18	g			2.5	g			1	g					132	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	13	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00681609703220002040	es				Finisimo Jamon Iberico Cocido																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams			España	en:spain			0																									100g	100g					158	kcal			10	g			3.5	g			1	g			0.6	g					16	g			1.8	g			0.72	g					158	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	11	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00585609104420001030	es				Jamon cocido																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams			España	en:spain			0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00447710009920002180	es				Cerdo																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams			España	en:spain			0																									100g	100g					163	kcal			9.2	g			3.3	g			0	g			0	g					20	g			0.1	g			0.04	g					163	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	b	0	unknown		1		-5	-15	1	0									App - yuka, Apps
00585608604020001160	es				Finísimo Jamón Cocido Finissim Pernil Cuit																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams			España	en:spain			0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00681609903220002099	es				Finísimo jamón ibérico cocido															16 g				Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams			España	en:spain			0																									100g	100g					158	kcal			10	g			3.5	g			1	g			0.6	g					16	g			1.8	g			0.72	g					158	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	11	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00584209901520001307	es				Jamón cocido al horno																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams			España	en:spain			0																									100g	100g					132	kcal			6	g			2.5	g			1.5	g			0.6	g					18	g			2.5	g			1	g					132	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	13	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00584700300220004351	es				Finisimo jamon de cebo iberico															24 g				Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, fr:Jambons ibériques, Jamón ibérico de cebo, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,fr:jambons-iberiques,fr:jambons-iberiques-de-cebo,en:raw-cured-ham			España	en:spain			0																									100g	100g																																																																															en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	unknown		e	-14	1	28812	-5	-15	1	0									App - elcoco, Apps, App - El CoCo
8436037458224	es				Jamón serrano Gran reserva															150 g				Redondo Iglesias	redondo-iglesias	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham	Sin aditivos	en:no-additives	España	en:spain			0																									100g	100g					236	kcal			7.3000001907349	g			3.5999999046326	g			0	g			0	g					40	g			3.5999999046326	g			1.43999996185304	g					236	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	15	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
00585612606420001286	es				Finisimo jamon cocido																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams			España	en:spain	"bonÀrea"	bonarea	0																									100g	100g																																																																															en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	unknown		e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00428435300119002662	es				Jamon serrano gran reserva																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham			España	en:spain			0																									100g	100g																																																																															en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	unknown		e	-6	1	28845	3	-15	1	0									App - elcoco, Apps, App - El CoCo
00538900801520003644	es				Taco de jamon curado																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams			España	en:spain			0																									100g	100g																																																																															en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	unknown		unknown		1		-5	-15	1	0									App - elcoco, Apps, App - El CoCo
00597306506520004246	es				Virutas jamon de cebo iberico															24 g				Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, fr:Jambons ibériques, Jamón ibérico de cebo, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,fr:jambons-iberiques,fr:jambons-iberiques-de-cebo,en:raw-cured-ham			España	en:spain			0																									100g	100g					278	kcal			20	g			7	g			0.5	g			0	g					24	g			4.5	g			1.8	g					278	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	e	19	e	-14	1	28812	-5	-15	1	0									App - yuka, Apps
00544711400120006902	es				Jamón serrano familiar																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham			España	en:spain			0																									100g	100g					229	kcal			11	g			3.9000000953674	g			0.5	g			0	g					32	g			5	g			2	g					229	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	15	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
00704400305520001159	es				Finisimo jamon cocido al horno																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain			0																									100g	100g					132	kcal			6	g			2.5	g			1.5	g			0.6	g					18	g			2.5	g			1	g					132	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	13	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00428430800119002570	es				Jamón serrano gran reserva																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham	Punto Verde	en:green-dot	España	en:spain			0																									100g	100g					203	kcal			8.5	g			3	g			0.5	g			0	g					31	g			5	g			2	g					203	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	14	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
00584228204318001240	es				Jamon cocido al horno											Pernil dolç				167 g		"ca:Safata de plàstic, Bandeja de plástico"	ca:safata-de-plastic,es:bandeja-de-plastico	"BonÀrea"	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams			España	en:spain	"BonÀrea"	bonarea	0		Espanya	es:espanya		Guissona	guissona	ES 10.03948/L EC	es-10-03948-l-ec				Jamón de cerdo, agua, sal, gelatina, humo, dextrosa, estabilizantes (tri y polifosfato de sodio), antioxidante (isoascorbato de sodio) y conservante (nitrito de sodio). Sabor ahumado aroma,													100g	100g					153	kcal			9	g			3.5	g			1	g			0.6	g					18.7	g			2	g			0.8	g					153	kcal																							en:plastic														en:processed-meat	en:fish-meat-eggs,en:processed-meat	4	en:4-ultra-processed-food-and-drink-products	d	12	e	17		28925	-5	-10	1	0									
00704415505020001167	es				Finisimo jamon cocido al horno																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					132	kcal			6	g			2.5	g			1.5	g			0.6	g					18	g			2.5	g			1	g					132	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	13	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00587014200220004072	es				Paleta de cebo ibérica															32 g				Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, fr:Jambons ibériques, Jamón ibérico de cebo, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,fr:jambons-iberiques,fr:jambons-iberiques-de-cebo,en:raw-cured-ham			España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					346	kcal			24	g			8	g			0.5	g			0	g					32	g			5	g			2	g					346	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	e	21	e	-14	1	28812	-5	-15	1	0									App - yuka, Apps
8414881110260	es				Paleta de cebo iberico															100grs				Sanchez montero	sanchez-montero	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, fr:Jambons ibériques, Jamón ibérico de cebo, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,fr:jambons-iberiques,fr:jambons-iberiques-de-cebo,en:raw-cured-ham	Sin gluten, Sin lactosa	en:no-gluten,en:no-lactose	España	en:spain			0																									100g	100g																																																																															en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	unknown		e	-14	1	28812	-5	-15	1	0									App - Open Food Facts, Apps
1000016705	es				jamon																			jamon dor	jamon-dor	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham			España	en:spain			0																									100g	100g					290	kcal			20	g			7	g			0.1	g			0.1	g					31	g			4	g			1.6	g					290	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	e	19	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
8437001035984	es				Paleta de bellota iberica																			fili	fili	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, fr:Jambons ibériques, Jamón ibérico de bellota, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,fr:jambons-iberiques,fr:jambons-iberiques-de-gland,en:raw-cured-ham			España	en:spain			0																									100g	100g					293	kcal			15.199999809265	g			5.8699998855591	g			1	g			0.40000000596046	g					25	g			4.9000000953674	g			1.96000003814696	g					293	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	18	e	-14	1	28812	-5	-15	1	0									App - yuka, Apps
8423610056366	es				Jamón serrano gran reserva																			los berones	los-berones	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham			España	en:spain			0																									100g	100g					284	kcal			21.1	g			7	g			0.2	g			0.1	g					23.3	g			3.4	g			1.36	g					284	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	e	19	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
8436008191389	es				Jamón reserva milena																			Milena	milena	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham			España	en:spain			0																									100g	100g					374	kcal			22.4	g			7.9	g			0.12	g			0.11	g					43.1	g			2.85	g			1.14	g					374	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	e	21	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
8435175312610	es				Jamón Denominación de Origen Teruel																			Los Alcores	los-alcores	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham			España	en:spain			0																									100g	100g																																																																															en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	unknown		e	-6	1	28845	3	-15	1	0									App - yuka, Apps
00586433000219001525	es				Finísimo de jamón serrano																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón de país, Jamones secos, Productos cárnicos españoles, Jamón Serrano, en:raw-cured-ham	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:cured-hams,en:dried-hams,en:spanish-meat-products,en:serrano-ham,en:raw-cured-ham	Punto Verde	en:green-dot	España	en:spain			0																									100g	100g					264	kcal			15.5	g			5.6	g			0.5	g			0	g					30.5	g			5.1	g			2.04	g					264	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	18	e	-6	1	28845	3	-15	1	0									App - yuka, Apps
00703824204119001893	es				Paleta cocida familiar																			Bonarea	bonarea	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain			0																									100g	100g					101	kcal			4	g			1.5	g			2	g			0.6	g					14	g			2	g			0.8	g					101	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	5	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
8437003813542	es				Las auténticas PIZCAS															2 x 40 g				arroyo	arroyo	Productos a base de carne, Carnes, Embutidos, Jamón	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams			España	en:spain			0																									100g	100g					17	kcal			5.7	g			2.2	g			0	g			0	g					29.9	g			5	g			2	g					17	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	12	unknown		1		-5	-15	1	0									App - yuka, Apps, App - elcoco, App - El CoCo
2251561002554	es				Jamon cocido ahumado																			realvalle	realvalle	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams			España	en:spain			0																									100g	100g					125	kcal			4.5	g			1.5	g			1	g			0.5	g					20	g			1.9	g			0.76	g					125	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	5	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
8410843118398	es				Jamón cocido extra. Lonchas finas																			elpozo	elpozo	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams			España	en:spain			0																									100g	100g					96	kcal			2	g			0.7	g			1.5	g			1.2	g					18.2	g			1.5	g			0.6	g					96	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	b	2	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
8410530501489	es				Jamón cocido extra															100 g				sant dalmai	sant-dalmai	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams			España	en:spain			0																									100g	100g					102	kcal			3	g			0	g			0.5	g			0.5	g					18.3	g			2.1	g			0.84	g					102	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	5	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
2979915001908	es				Jamón cocido y ahumado a la leña																					Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Sin lactosa	en:no-gluten,en:no-lactose	España	en:spain			0																									100g	100g					131	kcal			4	g			2.2	g			0.5	g			0.5	g					24	g			1.5	g			0.6	g					131	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
2958741001801	es				Jamón cocido grand bouquet																			noel	noel	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Sin colorantes, Sin lactosa	en:no-gluten,en:no-colorings,en:no-lactose	España	en:spain			0																									100g	100g					106	kcal			2.6	g			0.9	g			1.7	g			1	g					19	g			2.65	g			1.06	g					106	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	11	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
